track_id,track_name,artist_name,album,popularity_score,genre
07Ge8BH0LsBLnNdbfsZOJW,At the Gates of Persia,Arsames,Immortal Identity,5,iranian
1e2vIMQGJVvxTHqh039FaO,White Light - Black Rain,Crows in the Rain,Sorrow for an Unfinished Dream,8,iranian
5M7u4lQhp6snStHUAS7YKd,Elegy for Water,Saba Alizadeh,Scattered Memories,4,iranian
1DW8SvMpjOcMgFv3VNhsyp,Arrival,Out of Nowhere,2031,5,iranian
6gIfteQtrlnxp4KOohBYbr,Monotheism,Arsames,Immortal Identity,6,iranian
3n2ILBfNR2RSn0nn5vR0l5,T-Sunami of Hate,Confess,In Pursuit of Dreams,5,iranian
4riaOfdjFbd9MtqJC7ga9u,Zaman,Electroqute,Zaman,4,iranian
6C4u31Axsp3zLCO8FS7oj5,Phoenix Rises,Confess,Phoenix Rises,3,iranian
2ch6NScv2nlQeIBH8PJcuu,Chapter I - Trust the Universe,Crows in the Rain,You Are Dying in My Arms (the Frozen Last Gasps),7,iranian
6ylC6LvarIuWawlIClKUnY,Rain Will Come,Crows in the Rain,Ashes of the Past,4,iranian
5N3oPUv3kXCpcl0Ej8Z7Pz,Xenophobia,Kahtmayan,Exir,3,iranian
2v9zmCmh4RbpFYK9luLSBq,Running Through Paradoxical Dreams (Live),Crows in the Rain,Ashes of the Past,4,iranian
1OvrcZ8r953T69G9V6BYw6,Chapter VI - The Tale of Creation within Her Being,Crows in the Rain,You Are Dying in My Arms (the Frozen Last Gasps),9,iranian
58WXmHrlcfCx1hUAviREHx,Life Lady (Green Temple),Anoushbard,Mithra,7,iranian
5WPsE00gOzlioLPsFKEYM4,BLAST,Tokyo Machine,BLAST,36,jdance
61z0V2sucJ90PkegVA0up3,Intro//A Cosmic Drama,Flying Lotus,Cosmogramma,37,jdance
2VpgNqtammGRbRlpq8Ta00,Burn My Shadow,UNKLE,War Stories,32,jdance
7xXObEYTAJfgOdpMqRV3P1,Callaloo (feat. Dizzy Wright),Collie Buddz,Hybrid,35,jdance
0dYhIcr22zP0pvAFEna1jj,The Light,FAKY,The Light,39,jdance
5qZXf3CNN9m6ORnKTBe07Y,Full Panther,Amon Tobin,Long Stories,40,jdance
5OI6WSmcih616fK3njeXUJ,Bridge,Amon Tobin,Permutation,42,jdance
6XgCKBI5VjqpouLTqmN2EV,Herb Tree,Collie Buddz,General Hydroponics Volume One,35,jdance
0b4oacCFyYkWUC6Nl4BzNe,Just the Way You Are,Tarrus Riley,Reggae Fest Riddim,41,jdance
7uSrRC7z4LGzf9srEc7ijk,Don't Come Back,Tarrus Riley,Don't Come Back - Single,42,jdance
1FBINzSbI9W6jKdzChRQSp,UKIYO,TEMPURA KIDZ,UKIYO,35,jdance
2yiqIc9LiRUdsDRJfQMlFt,Be There,UNKLE,Psyence Fiction,46,jdance
2GnYGrVGWFcWXkfJbfXYBK,Future,Attractions,DISTANCE,36,jdance
5WyPhu5jKzY7L799XBXTKb,After Kiss,Unknöwn Kun,After Kiss,39,jdance
5Mi5HWkgFkDcIvxyP8daOS,ROCK IT,Tokyo Machine,Rocket League x Monstercat Vol. 1,36,jdance
1yPmVRjVjyJ9CPVlXx5Wfb,Nose Art,Flying Lotus,Cosmogramma,37,jdance
62UaGLT1sKYQhhudWjcAjq,Full of Love,DJ Zinc,Full of Love,41,jdance
3Qucz2EpOkNo1rx6tKUQlC,Putty Boy Strut,Flying Lotus,Until The Quiet Comes,37,jdance
5FpanmApDmOeQ2E3H6N8AH,Traveller In The Wonderland,Susumu Yokota,Symbol,41,jdance
51I1yDlnp13kwxBEjc1xIm,More,Flying Lotus,More,36,jdance
4rsVVLYwToXshGQEH09W4v,OKAY,Tokyo Machine,OKAY,35,jdance
70TxHF4WGznMrEIlyPjyPP,BAD BOY,Tokyo Machine,BAD BOY,36,jdance
1EX5W0sJzlZmT5XkjDbqmZ,GRADIUS REMIX(↑↑↓↓←→←→BA Ver.),Tokyo Machine,GRADIUS REMIX(↑↑↓↓←→←→BA Ver.),36,jdance
019se2PZDK5hHqmQRfKcuJ,Follow Me,DEAN FUJIOKA,Transmute (Epigenesis),28,jdance
08ydxMk5DKWYaTkKW82vXh,Turtles,Flying Lotus,You're Dead!,36,jdance
7pDVbbnAuJ0tMcEQt50vbA,"Gimme Chocolate!! - Live at O2 Academy Brixton, London",BABYMETAL,BABYMETAL,33,jidol
0LJFeME84eaC5veWs5giYV,旅立ちの唄,Ayumikurikamaki,大逆襲,40,jidol
0FCsGMRpMCRs09GW9tW31H,Sailor Fuku wo Nugasanaide,Onyanko Club,Kick Off,36,jidol
6ANDCR3T6h2MeoRmCCwJ6d,DESTINY,GALNERYUS,RESURRECTION,40,jidol
5VBjgiTYtgcSwLa2osNX3P,フジヤマディスコ,SILENT SIREN,GIRLS POWER,43,jidol
6FhRpVWOtflqDk2UjWMY2N,"プラスティック・ラブ - 12"" Original Length ReMix",Mariya Takeuchi,VARIETY (30th Anniversary Edition),46,jidol
2b7G4rsGsSrlu4qum2InXV,Doki Doki ☆ Morning,BABYMETAL,10 BABYMETAL YEARS,33,jidol
2fOHzYoJPPnuyxsdYBOf8H,Through Your Optic,UNDEAD CORPORATION,O.D.,36,jidol
1XSqBBipf4iToIvK1l5aG7,Brand New Day - METAL GALAXY WORLD TOUR IN JAPAN EXTRA SHOW,BABYMETAL,Brand New Day - METAL GALAXY WORLD TOUR IN JAPAN EXTRA SHOW,35,jidol
2p5YDGZegSA90zYPiwU4v3,PROJECTION,PassCode,CLARITY,38,jidol
4AOUNHPHTRqViypBP3lss9,Screaming,BAND-MAIKO,BAND-MAIKO,35,jidol
2Q0OEL83plWR3hej9obTcW,Be OK,BAND-MAID,MAID IN JAPAN,36,jidol
3LVzggcoC7LOAri8ec2ItX,Electricity,Blood Stain Child,Epsilon,37,jidol
7MeKdSL8O5Dnk6T2mhKbQF,period,Girugamesh,period,35,jidol
1cVsRfHoJA5AwQ7N9T742c,TOKYO GIRL - Remastered,Perfume,Future Pop,37,jidol
720fHdd3JpPoRRR3o0kOrc,Gimme Chocolate!!,BABYMETAL,10 BABYMETAL YEARS,33,jidol
5oeAgiSdyha3nGV9vC1m1P,Anemia,a crowd of rebellion,Ill,35,jidol
0zIgHDtCRMxx4BlEkxkNph,ハレ晴レユカイ,Aya Hirano,涼宮ハルヒの記憶,44,jidol
6Dy3E31O7zPYGR16v0ujVq,hide-and-seek,BAND-MAID,glory,34,jidol
3Im6VlOuFiCFTeL69i5u6v,Break Down,Girugamesh,MUSIC,39,jidol
5bAwh6wrfvSRJkfiJHRgPc,OBLIVION,lynch.,GALLOWS,37,jidol
3vzKGHG8L0avvtkUzFSp6w,Wonderland,BAND-MAID,CONQUEROR,35,jidol
3gKEYZOMwxzPjo4oNSWYCm,Darling,Kana Nishino,Love Collection 2 Mint,37,jidol
2JWONpgq6EQHDc2rWxECyo,Before Yesterday,BAND-MAID,Brand New MAID,35,jidol
2Kuc60CFBMju0j9pMjuJHE,Forever,「Story of Hope」,Alethea,36,jidol
2DLrgv7HhJanCuD8L9uJLR,Zenzenzense - movie ver.,RADWIMPS,Your Name.,67,jpop
7LVsLHXVLscS5xY7q50TLT,Koko de Iki wo Shite,eill,Koko de Iki wo Shite,65,jpop
5xE7sFTlv2yrG9mmhDSpdq,Come and Talk to Me - Remix,Jodeci,R&B Hits,59,jpop
7CS9hRKJNmBGWUowSjhedb,Light Year (feat. Lennon Stella),Adam Melchor,Light Year (feat. Lennon Stella),60,jpop
5KAI6nfg3wQRmtwJ0PPaEW,KISS OF DEATH(Produced by HYDE),Mika Nakashima,雪の華15周年記念ベスト盤 BIBLE,63,jpop
0owmJNkGcGNq4hb6qt3ufd,She Wants Me (To Be Loved),The Happy Fits,What Could Be Better,60,jpop
7CO9j3NbotOqtajfvM1ilQ,Show Me The Magic,Jamie Cullum,Show Me The Magic,63,jpop
1sM0yZDxUhPQhkDh2CLd6l,Travelin' Man - Remastered,Ricky Nelson,Rick Is 21,61,jpop
6PViGgcsQhLPSkMxgoRWLl,Anniversary,Tony! Toni! Toné!,Tony! Toni! Tone'! Greatest Hits,58,jpop
0JHwHqPlca9zCnGnQenAEW,Candy Rain - Heavy D & TrakMasterz Mix,Soul For Real,Candy Rain (Remixes),57,jpop
7oV1mzPC3YZ8IGsReVZC0H,Romance,YOASOBI,Romance,64,jpop
0VcVy0kpfwyd5rMS5URyVD,Joyride,Adam Melchor,Joyride,59,jpop
3tGXnGvZpT4fzua650wrRh,Merry-Go-Round,MAN WITH A MISSION,Merry-Go-Round,64,jpop
0tTpd1d2g23CdJ0iCjAO9A,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,Norah Jones,Noël au coin du feu,0,jpop
7zVSwtRWWgg1107hfhQ4iS,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,Norah Jones,Chilled Christmas 2021,2,jpop
1Hfj9WYVcU0Z9Xr86nEXPz,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,Norah Jones,Dîner de Noël,0,jpop
7AxAEVGDgl1ARXHp55omzX,Christmas Calling (Jolly Jones),Norah Jones,Dîner de Noël,0,jpop
2sfrgR5rFHxiixHSBg4oza,Turn Me On,Norah Jones,Valentines Day 2022,2,jpop
5IPi1Ua6qJLru6Kts6RWii,Christmas Calling (Jolly Jones),Norah Jones,Noël au coin du feu,1,jpop
6tBqDQ6kKFEhplrj8ysxv5,Cold Cold Heart,Norah Jones,Winter Acoustic 2022,1,jpop
2tYUfFhqMXu6tCRs8gwNvE,Christmas Calling (Jolly Jones),Norah Jones,Réveillon de Noël,0,jpop
4IkjmtQZFn6aJQHYGToFlq,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,Norah Jones,God Jul & Gott Nytt År,1,jpop
5WYTSyhKonzQZ3hu14LNr6,もしも命が描けたら,YOASOBI,THE BOOK 2,64,jpop
5CdJveJgiGXoGwDFqF6afp,Freak Me,Silk,Lose Control,60,jpop
67ZorjDM25q7bETfLbHdfS,You're the One,SWV,New Beginning,60,jpop
4rfcYp6k3NG7eYUF8wG40U,三原色,PELICAN FANCLUB,三原色,59,jrock
2Ou1Hyvr08mr0pZauPvv6j,Two Step,Dave Matthews Band,Crash,52,jrock
7ejAeKSETTe2vQCiS4Ad9e,Past My Prime,Greensky Bluegrass,"Shouted, Written Down & Quoted",52,jrock
6d1IYeSfyqOTW61rPgocGD,Miss You Like Crazy,Natalie Cole,Good To Be Back,67,jrock
3Az8go9U06odZrgjboL8eV,Sounds of Summer (with Slightly Stoopid),The Movement,Sounds Of Summer (with Slightly Stoopid),56,jrock
2A4wfplwsIXUUD3UVirWDd,KARATE,BABYMETAL,METAL RESISTANCE,56,jrock
1tJ2IxYebzo8BH1DfugyL3,Jingle Bell Rock,The Platters,Christmas With The Platters,59,jrock
4qz8PpznLcX5AtoUusIiAh,A Girl Like You,The Smithereens,Smithereens 11,54,jrock
1hkC9kHG980jEfkTmQYB7t,Sing About It,The Wood Brothers,The Muse,56,jrock
3nUrhP3KuK4R1qdxRk2Kgo,Stupid Cupid,Connie Francis,Gold,54,jrock
2sFBiCSUNc3ptKrCR8JABx,ブラッドサーキュレーター,ASIAN KUNG-FU GENERATION,BEST HIT AKG 2 (2012-2018),59,jrock
6XsJTpZwPKMcG8QK8k14Z6,アフターダーク,ASIAN KUNG-FU GENERATION,ワールド ワールド ワールド,58,jrock
6euwgOanJOzsBeZUDTbx29,found & lost,Survive Said The Prophet,s p a c e [ s ],60,jrock
0r2PAeROizyyoFMpu0fvwI,Prayer X,King Gnu,Sympa,65,jrock
1ZGmDs16vtSI0nlxDFljFK,PHOENIX,BURNOUT SYNDROMES,BURNOUT SYNDROMEZ,63,jrock
0qniD6tjpPcGN9imRrBWLg,RISE,MADKID,CIRCUS,60,jrock
5YzzWlWfAVNvtduNDHKhHc,Touch of Grey,Grateful Dead,The Very Best of the Grateful Dead,52,jrock
2BLkpiR7oE09eY8DHUk6Bx,The Mountains Win Again,Blues Traveler,Four,52,jrock
4Y6pdMS2PwGshq1MYcJ9fC,I Will Follow You,Ricky Nelson,For Your Sweet Love,60,jrock
5JQuP833AF3KdWlES7yopX,When It Rains It Poors,Twiddle,Somewhere On the Mountain,51,jrock
646NxfLugCOxvB8V2bpHu2,Find Yourself,Lukas Nelson and Promise of the Real,Sampler,54,jrock
43hAWgANUMvybp1zDBMrRf,PA PA YA!!,BABYMETAL,METAL GALAXY,57,jrock
2HEM4wcGP2nFT1Z2i6jtvo,BxMxC,BABYMETAL,BxMxC,60,jrock
0tvPnYDLySJL9g7OHNJeyb,アカシア,BUMP OF CHICKEN,アカシア,58,jrock
623FuReM7vYHHD1ktY08j5,Anyhow,Tedeschi Trucks Band,Let Me Get By (Deluxe Edition),53,jrock
5p13c3s2Nox5Ur2skgwduH,Sleigh Ride,Jamie Cullum,The Pianoman at Christmas (The Complete Edition),57,jazz
1wnbi9NzQPBCobZ6OYCpqH,I Fall In Love Too Easily,Bill Evans Trio,Moon Beams [Original Jazz Classics Remasters],61,jazz
2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,Mecca And The Soul Brother,64,jazz
20fwArabF642B2UiI6YlYp,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,Karácsonyi Vacsora 2021,2,jazz
6byKBTLecdfRbVs93rb9Ul,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,God Jul & Gott Nytt År,1,jazz
3DQFbtGXEnr4uWIh04ljQr,Let It Snow,Greydon Park Band,Jingle Bell Rock,60,jazz
6MpmfCUaLKb4MsrbmTwRx0,Ole Santa,Dinah Washington,The Complete Dinah Washington On Mercury Vol. 6 (1958-1960),65,jazz
05prboiM4bmlXfvsvghvI1,Once I Had A Secret Love,CMC 3,Dear Old Stockholm,63,jazz
4rmCI9VWrwrJTJ8XQ80BMN,My Little Brown Book,Duke Ellington,Duke Ellington & John Coltrane,64,jazz
3krgfOQI9Szq8cF0Umm1O1,Something's Gotta Give,Sammy Davis Jr.,The Decca Years,64,jazz
7yED4n2U8RR5LKZVmisiev,The Way You Look Tonight,Tony Bennett,"Rarities, Outtakes & Other Delights, Vol. 2",66,jazz
08dQ920WdoLvM1iItUuflQ,What Child Is This?,Oscar Peterson,An Oscar Peterson Christmas,61,jazz
1zZGu0CZd3Sifl2GNECXWG,"Baby, It's Cold Outside",Jimmy Smith,Christmas Cookin',60,jazz
5LxIJ2qROB08gCoFErmypW,Santa Claus Is Coming To Town,Patti Page,Christmas With Patti Page,67,jazz
4vLYewWIvqHfKtJDk8c8tq,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",Miles Davis,Kind Of Blue (Legacy Edition),64,jazz
5uIylVaLyLDOe3YQTo9Arc,We Three Kings (Jazz Version),Ennio Máno,A Jazzy Little Christmas,59,jazz
3ziJFd6JeioC8Xfct0UXpJ,Moonlight Serenade,Glenn Miller,Ultimate Big Band Collection: Glenn Miller,56,jazz
4AHihkbxRhNCsOnJdy8NBC,Angels from the Realms of Glory,Trois Amis,Angels from the Realms of Glory,60,jazz
37DyuqC8sgnnfmqxA5I1Fq,Santa Claus Got Stuck (In My Chimney),Ella Fitzgerald,The Complete Decca Singles Vol. 4: 1950-1955,61,jazz
3wAIcORchxdSkWv6v5AkaU,Over The Rainbow,Judy Garland,Greatest Performances Original Recordings,66,jazz
7J0cerYwEoX1inloapkWBz,The Christmas Waltz,Leslie Odom Jr.,Simply Christmas (Deluxe Edition),62,jazz
3MYUHaITeEQh3WjMkHr67z,Hey Now - When I Give You All My Lovin',Romare,"Love Songs, Pt. 1",66,jazz
3QuTLjEgI5v5gL7VxoE05e,Aftermath,Caravan Palace,<|º_º|>,57,jazz
7924NRevY7KfgupyhT6Xky,Juicy,GRiZ,Bangers[6].Zip,59,jazz
1xlyVmdCo5lMRIzuMlAUF7,I'm Glad There Is You,Julie London,Julie Is Her Name,65,jazz
2YVzshKzFglQLBXPYNpGI8,HULA HOOP,LOONA,HULA HOOP / StarSeed ~カクセイ~,66,kpop
3UfU8FzgIuZTxAjAkiub9U,To Be Honest,KAI,Peaches - The 2nd Mini Album,67,kpop
53Abp3QVXDA9z1VmJsOBXm,CANDY,TWICE,Formula of Love: O+T=<3,67,kpop
64EDGnUytmCV7TfOo67810,90's Love,NCT U,NCT RESONANCE Pt. 2 - The 2nd Album,58,kpop
0GLeMtCBYkh98BqwO5BN7b,Any Other Way,Eric Nam,Any Other Way,65,kpop
3TOfcOKNuu6ZPZXJie5msH,Canceled,Bryson Tiller,Canceled,64,kpop
5PtEpuVX03k9bOUwilL5EO,Punching In A Dream,The Naked And Famous,"Passive Me, Aggressive You",66,kpop
2gq9iG0maBxkuZI7yfGJuv,Overtime,Bryson Tiller,T R A P S O U L,62,kpop
6mS8cd33jFrighnLc0obxQ,Ghosting,TOMORROW X TOGETHER,minisode1 : Blue Hour,66,kpop
70sKIAQgaVN2zWEEyOpyMZ,All Night (BTS World Original Soundtrack) [Pt. 3],BTS,All Night (BTS World Original Soundtrack) [Pt. 3],65,kpop
6yGQ86UppYULzTCxAWgwVN,Why Not?,LOONA,[12:00],61,kpop
2QqHAiFdDZKFJkr1xCV9dG,MIDDLE OF THE NIGHT,Monsta X,ALL ABOUT LUV,66,kpop
02K01fxmK5qQrwWSHGbb9d,KISS ME,DPR LIVE,IS ANYBODY OUT THERE?,64,kpop
5LXdAueF0raRI8ZF3ywdWM,MAD,2KBABY,MAD,61,kpop
3sheUbqssFt6H7JGWfZFK5,Lost At Sea (Illa Illa 2),B.I,Lost At Sea (Illa Illa 2),66,kpop
4w9dTbEcJx8uBTxGvUYC0h,Self Righteous,Bryson Tiller,T R A P S O U L (Deluxe),62,kpop
5RqwjQWDwxQ3HTkOfXTrS6,Dive with you (feat. eaJ),Seori,Dive with you (feat. eaJ),67,kpop
1Gj06DJZBCKKvwurPprOZc,cold december interlude,Bryson Tiller,A Different Christmas,62,kpop
1LV5cAo02H8h5YlZNcjULM,Always Forever,Bryson Tiller,A N N I V E R S A R Y,63,kpop
0dqJjKKxuKD5Dt3QH2n4CG,Hands Down,The Greeting Committee,It’s Not All That Bad,61,kpop
6GwtJzM3yffZ4FJ39QuUcE,Anymore,JEON SOMI,XOXO,64,kpop
0zPbUxvYRlCGwruakkXPLI,BAD SAD AND MAD,BIBI,Life is a Bi…,67,kpop
1dN4Z7wZTQXLEl33RkMO3a,Text Me,DPR LIVE,Her,63,kpop
5TYy2SgTQUv6YGWHbryUV8,CACTUS,TWICE,Formula of Love: O+T=<3,67,kpop
6f4wghlwYWGLqGEIKc6HDQ,You Calling My Name,GOT7,Call My Name,66,kpop
5oGi3t0P5LJ4Opu87mlLUg,Go Play Outside,Blake Rules,Kids Trap,29,kids
2Ij1EFKxfE5AzdjKUiaJXk,Happy Birthday,Goanna Gang,Songs For Kids (Volume 1),38,kids
38fsUuEfKF1pWrIDprpPfJ,One Small Voice,Jack Hartmann,I've Got Music in Me,32,kids
60kcJIrsehemBC5S2PTTG3,Getting Silly,Blake Rules,Kids Trap,28,kids
2byWezj5MfEMifabJPz9ri,The Wheels of the Bus,Anuradha Javeri,Hoopla Kidz,37,kids
2XBT0GTwCiTb1MWDxhIkyM,What I Do?,ZaZa,What I Do?,32,kids
4AmUABAX9BbwU7IU6MjP3J,Havana,Mini Pop Kids,Mini Pop Kids 15,35,kids
71cUr980kjnAuOfEPVzx2i,"Captain Hook (Is a Cranky Crook) - From ""Jake and the Never Land Pirates""/Soundtrack Version",The Never Land Pirate Band,Jake And The Never Land Pirates,31,kids
2m7NtrQMIghZEUgsRVwjQV,The Coolest Person,Koo Koo Kanga Roo,Whoopty Whoop,30,kids
7EdoGHVAogWXQHscIVAiDv,Clap It Out,GoNoodle,GoNoodle Presents Blazer Fresh (Vol. 1),32,kids
0l2ofCLZJx81mTgKVw3Que,Slumber Party,That Girl Lay Lay,Recess Is Over,29,kids
0byMmUPhzv1VDiXHNm7Z97,Cool Mom,Super Siah,Cool Mom,29,kids
1GMaoUdy31yQluRBCkXW0a,Books of the New Testament,Wee Sing,Wee Sing Bible Songs,31,kids
1YCx1cCujqHoJLos6V49Vo,Hokey Pokey,Ultimate Party Mixers,Ultimate Party Mix,33,kids
6ZfHhdvi9zOxkShVzzzUJB,"Twinkle, Twinkle Little Star",Dora The Explorer,Dora The Explorer Party Favorites,28,kids
42vbEUpcyzVP4vDDdBmQZo,Limbo Rock - Party Mix,Limbo Rock Kids Party,Limbo Rock Kids Party,29,kids
1kFL0C3Dt4SCMl2SiUQn0X,The Llama Song - Live,GoNoodle,Best Of GoNoodle,31,kids
62x9Iqj6XsNcq8HCZ7cB3t,Who Farted,Koo Koo Kanga Roo,Gross,31,kids
1wuHNJE54l1va4gfwkTJfH,Woah It Feels So Good to Share with My Friends,Blake Rules,Kids Trap,28,kids
4RAF64YURKKHb496MxwTAL,Circles,Mini Pop Kids,Mini Pop Kids 17,31,kids
7rFAqNiF1RO28adEtixZAk,Travel Song Medley,Dora The Explorer,Dora The Explorer,31,kids
1B45DvGMoFWdbAEUH2qliG,"""C"" IS FOR COOKIE",Little Apple Band,The Favorite Songs Of Sesame Street,33,kids
42KOxa76f1En2OrJiS0cEF,The TrailRiders Shuffle,Big Mucci,The TrailRiders Shuffle,28,kids
14Tco8rexorbaMzkTVfKOr,The Duck Song - Party Dance Mix,Rik Gaynor,Kids Bopper's Party,35,kids
2Q3NTLkAu81vBJCUz7Aoyl,Jingle Bell Rock,Cooltime Kids,Kids Christmas Favorites,32,kids
1s2592pqqAopsCxhAaS5fC,Culpables,KAROL G,Reguetón Atomic,0,latin
1Pr8LpCNWruGvxp9phxwmd,Ego,J Balvin,JOSE (Deluxe Edition),64,latin
1k1dKi7KYxKxiFeufqTzAp,F40 - Remix,J Balvin,JOSE (Deluxe Edition),62,latin
49MtQUJnCfafqsGmqRObK6,Lo Sabe Dios,KAROL G,Las Mejores Baladas,0,latin
591Jlv0BcckG5YwEH4yAY2,Tu Veneno,J Balvin,JOSE (Deluxe Edition),53,latin
1Yc1mFmJrICDHQNzePG9wP,I Must Be High,South Park Mexican,Never Change,67,latin
3O9BNmxmQ5M02TFGMWptJt,In Da Getto - Chris Lorenzo Remix,J Balvin,JOSE (Deluxe Edition),47,latin
3gTGv0i2KyKXYLHnCp1dQu,Te Acuerdas De Mí,J Balvin,JOSE (Deluxe Edition),50,latin
0oMzHGuxjumkW4S4LdClhZ,Una Nota,J Balvin,JOSE (Deluxe Edition),51,latin
6BfLxiW0OEChUndQqMWt4N,Ma' G,J Balvin,JOSE (Deluxe Edition),51,latin
5T13zsinzKC6VnYget4FNt,Vestido,J Balvin,JOSE (Deluxe Edition),49,latin
7Gvk5wqmbKMCJF2fmyoqlL,La Venganza,J Balvin,JOSE (Deluxe Edition),49,latin
0fd2aywBqNWdx3GLTI9Mmy,Billetes De 100,J Balvin,JOSE (Deluxe Edition),48,latin
6Kr8Ywk2VumoRF3sPKIYlG,Bebé Que Bien Te Ves,J Balvin,JOSE (Deluxe Edition),48,latin
3FNQHIpvh9VwqDA2Ae1XXf,Que Locura,J Balvin,JOSE (Deluxe Edition),47,latin
6VJaQRzl1JJsEQrVZ4f2uL,Pa' Guayarte,J Balvin,JOSE (Deluxe Edition),46,latin
5PFt4VVrIfaR5cTTuSoPPp,In Da Getto,J Balvin,JOSE (Deluxe Edition),47,latin
6qLdMkpl3hJkcfLgnhTMOL,Si Te Atreves,J Balvin,JOSE (Deluxe Edition),46,latin
4zlbgGFvKHMxpFjGRltbzS,Lo Que Dios Quiera,J Balvin,JOSE (Deluxe Edition),46,latin
19XkJirYZlSIgGRVvgZ7lf,Fantasías,J Balvin,JOSE (Deluxe Edition),46,latin
1bm1Ifg1ieJq0plVXRjhAg,Ganas De Verte,J Balvin,JOSE (Deluxe Edition),45,latin
0X7MofoFR6oee416f4crFe,Suerte,J Balvin,JOSE (Deluxe Edition),43,latin
4yqyNM5k2xcfa9fdFOsqgK,7 De Mayo,J Balvin,JOSE (Deluxe Edition),43,latin
4W8IBslBpC1AwkpQ738WE3,Qué Más Pues?,J Balvin,JOSE (Deluxe Edition),42,latin
0k4RcppaFqE0a43xxliMyv,In Da Getto - Henry Fong Remix,J Balvin,JOSE (Deluxe Edition),42,latin
3v76WdhVnSo3AjKvG2BvxM,F40,J Balvin,JOSE (Deluxe Edition),42,latino
1lV3QHHMAQt0Kc1ioZq2MP,Sexo Virtual,Rauw Alejandro,VICE VERSA,50,latino
3rdAz1fbUfZxYgaCviYhRo,Todo De Ti,Rauw Alejandro,VICE VERSA,49,latino
78QcVmzxS0wIwuC2rpAauI,2/Catorce,Rauw Alejandro,VICE VERSA,48,latino
2nU1vaARHQ8FoaxFfe4ZN7,Nubes,Rauw Alejandro,VICE VERSA,48,latino
1FlL8ycld6uVDDyhV7P5FA,Cúrame,Rauw Alejandro,VICE VERSA,48,latino
7aWiJeMyxxPEyjwvZyauAF,Cosa Guapa,Rauw Alejandro,VICE VERSA,48,latino
4Z8HZSApeddaRM2ovivUj4,La Old Skul,Rauw Alejandro,VICE VERSA,47,latino
2CEf2gU5ZJamLXa3NrgAvA,Desenfocao',Rauw Alejandro,VICE VERSA,47,latino
4b9rqLPiePJzzd5hW9I6f6,¿Y Eso?,Rauw Alejandro,VICE VERSA,46,latino
6jPFaBQGvDFrcyf5kQAJ6G,Brazilera,Rauw Alejandro,VICE VERSA,43,latino
3gQwRTXQIbxKJbojcq8wf9,Tengo un Pal,Rauw Alejandro,VICE VERSA,44,latino
1EyH5BK5Cx5XzQyEDks0fT,Quiero Bailar,Ivy Queen,Diva Platinum Edition,64,latino
0GyOQ7QbZdOw6x8PLaIX6B,"Agua - Music From ""Sponge On The Run"" Movie",Tainy,Baile De Niños Vol. 5,0,latino
6BorFTBfun1xSyaFLjhvQ2,Adicto,Tainy,Capodanno 2021 Reggaeton Hits,1,latino
5JPPiF0WUvi6hLTknkuaC7,"Agua - Music From ""Sponge On The Run"" Movie",Tainy,Capodanno 2021 Baila! Latin Hits,0,latino
09IlPD0gF3t1NedxI63EEL,Dale Don Dale,Don Omar,Solteros Felices,0,latino
5XKzZhsfcGTU8fanu7NOyz,Dutty Love,Don Omar,Musiquita Reguetonera,0,latino
7bc4AuSQz3XQ9Af2ao7pLY,Virtual Diva,Don Omar,Solteros Felices,0,latino
42LsYhkzh0mAgvgvtLaMic,Danza Kuduro,Don Omar,Capodanno 2021 Baila! Latin Hits,1,latino
12ZiEWxl03obwm4JgGhEZX,Guaya Guaya,Don Omar,Las Que Más Sonaron Este 2021,1,latino
59bCilsfu2YAFR7W0WNb1i,Dile,Don Omar,Solteros Felices,0,latino
7y67v7hI2sS5Rym8T6J9X7,Dile,Don Omar,Musiquita Reguetonera,0,latino
2pg7azLWZwS0BQSLs3dqV4,Danza Kuduro,Don Omar,Nouvel an à l'ancienne (Années 80-90-2000),4,latino
6E9qfZI1cETP4r41whhMdR,Pobre Diabla,Don Omar,Solteros Felices,0,latino
1J3twcdCruJqB86PgaVc8s,Naadan Vibe,Ribin Richard,Naadan Vibe,50,malay
6fPYtE9uTtOBeg15ITkHas,如果的事 (feat. 許維芳),李佳歡,如果的事 (feat. 許維芳),45,malay
4Z4DJqKGxLWnb31b6IxBDG,台北之旅,Namewee,亞洲通殺,36,malay
26oVM3LGi1MrI2IH3UY07j,溫柔,Fish Leong,女也,39,malay
1ZVmfj4SFdYF9EsvSXdERl,你要的愛(深夜版) - 電視劇「流星花園」插曲,Penny Tai,流星花園音樂專輯,35,malay
2wA0sb2eWEVaKkhYoQj5PD,只因为你,Nicholas Teo,主打,42,malay
5f6SnXCbbdgRMdJ5w5BlHH,Poor Heart,Yuna,Chapters (Deluxe),31,malay
